id_vente,date_vente,client,produit,quantite,prix_unitaire,remise,montant_total,point_vente,mois,annee,semaine
V09676,2024-06-18,Sara Benali,AMBER NIGHT,2,745.2,0.0,1490.4,Tanger Corniche,6,2024,25
V09677,2025-07-22,Sara Mehdi,ROSE ÉLÉGANCE,4,476.27,0.0,1905.08,Marrakech Gueliz,7,2025,30
V09678,2024-05-24,Karim Ouardi,SANTAL SUAVE,4,565.24,0.0,2260.96,Casablanca Anfa,5,2024,21
V09679,2025-05-08,Mohamed Bouziane,VANILLE INTENSE,5,506.79,0.0,2533.9500000000003,Rabat Agdal,5,2025,19
V09680,2025-08-14,Youssef Mehdi,AMBER NIGHT,3,694.58,0.0,2083.7400000000002,Marrakech Gueliz,8,2025,33
V09681,2025-05-29,Omar Ait Ali,OUD ROYAL,5,789.23,10.0,3946.15,Agadir Marina,5,2025,22
V09682,2024-07-06,Amal Rachid,BOIS MYSTIQUE,1,548.01,0.0,548.01,Agadir Marina,7,2024,27
V09683,2024-01-05,Karim Ait Ali,CITRUS BREEZE,4,290.92,0.0,1163.68,Tanger Corniche,1,2024,1
V09684,2024-04-19,Fatima Ouardi,MUSC BLANC,5,402.31,0.0,2011.55,Rabat Agdal,4,2024,16
V09685,2025-06-07,Youssef Benali,CITRUS BREEZE,2,319.89,0.0,639.78,Casablanca Anfa,6,2025,23
V09686,2025-03-25,Lina El Amrani,JASMIN PURE,3,381.08,0.0,1143.24,Rabat Agdal,3,2025,13
V09687,2025-02-06,Youssef Rachid,MUSC BLANC,3,345.5,10.0,1036.5,Tanger Corniche,2,2025,6
V09688,2024-10-19,Nadia Mehdi,FLORAL INTENSE,5,361.62,0.0,1808.1,Tanger Corniche,10,2024,42
V09689,2024-12-21,Lina Ait Ali,ROSE ÉLÉGANCE,1,411.5,15.0,411.5,Marrakech Gueliz,12,2024,51
V09690,2024-01-26,Amal Ouardi,MUSC BLANC,3,376.19,0.0,1128.57,Marrakech Gueliz,1,2024,4
V09691,2024-04-05,Lina Hassan,AMBER NIGHT,1,622.3,15.0,622.3,Rabat Agdal,4,2024,14
V09692,2024-07-17,Omar Hassan,SANTAL SUAVE,2,567.81,5.0,1135.62,Rabat Hay Riad,7,2024,29
V09693,2025-08-23,Lina Ouardi,OUD ROYAL,2,798.53,0.0,1597.06,Casablanca Anfa,8,2025,34
V09694,2024-05-06,Youssef Mehdi,AMBER NIGHT,3,733.16,0.0,2199.48,Casablanca Maarif,5,2024,19
V09695,2025-05-22,Amal Bouziane,VANILLE INTENSE,4,466.45,10.0,1865.8,Rabat Agdal,5,2025,21
V09696,2024-06-20,Karim Hassan,CITRUS BREEZE,1,349.26,5.0,349.26,Marrakech Gueliz,6,2024,25
V09697,2025-01-21,Imane Khadiri,SANTAL SUAVE,3,525.08,0.0,1575.2400000000002,Marrakech Gueliz,1,2025,4
V09698,2025-05-07,Lina Khadiri,VANILLE INTENSE,4,478.66,0.0,1914.64,Rabat Agdal,5,2025,19
V09699,2025-05-28,Karim Bouziane,MUSC BLANC,3,398.74,0.0,1196.22,Casablanca Anfa,5,2025,22
V09700,2025-01-22,Sara Bouziane,VANILLE INTENSE,2,464.99,0.0,929.98,Marrakech Gueliz,1,2025,4
V09701,2025-01-19,Youssef Hassan,FLORAL INTENSE,5,377.13,10.0,1885.65,Casablanca Anfa,1,2025,3
V09702,2024-03-14,Imane Bouziane,ROSE ÉLÉGANCE,5,478.15,0.0,2390.75,Rabat Hay Riad,3,2024,11
V09703,2024-03-26,Omar El Amrani,SANTAL SUAVE,2,526.79,0.0,1053.58,Marrakech Gueliz,3,2024,13
V09704,2024-04-22,Lina Ouardi,CITRUS BREEZE,2,310.8,20.0,621.6,Tanger Corniche,4,2024,17
V09705,2025-01-14,Lina Khadiri,JASMIN PURE,5,397.14,0.0,1985.6999999999998,Rabat Hay Riad,1,2025,3
V09706,2025-09-26,Karim Ouardi,AMBER NIGHT,3,696.02,0.0,2088.06,Rabat Hay Riad,9,2025,39
V09707,2024-01-28,Nadia Khadiri,SANTAL SUAVE,2,539.83,0.0,1079.66,Agadir Marina,1,2024,4
V09708,2025-01-11,Youssef Ait Ali,FLORAL INTENSE,3,381.57,20.0,1144.71,Marrakech Gueliz,1,2025,2
V09709,2024-10-17,Amal Ait Ali,VANILLE INTENSE,5,540.38,0.0,2701.9,Rabat Agdal,10,2024,42
V09710,2025-05-15,Lina Rachid,JASMIN PURE,2,391.74,5.0,783.48,Rabat Agdal,5,2025,20
V09711,2024-09-16,Omar Bouziane,MUSC BLANC,4,393.18,15.0,1572.72,Casablanca Anfa,9,2024,38
V09712,2025-04-03,Karim Hassan,JASMIN PURE,3,385.76,20.0,1157.28,Rabat Agdal,4,2025,14
V09713,2024-03-19,Youssef Rachid,FLORAL INTENSE,2,369.11,0.0,738.22,Marrakech Gueliz,3,2024,12
V09714,2024-12-20,Fatima Ouardi,CITRUS BREEZE,4,346.27,0.0,1385.08,Casablanca Maarif,12,2024,51
V09715,2024-12-28,Imane El Amrani,AMBER NIGHT,1,661.19,0.0,661.19,Casablanca Anfa,12,2024,52
V09716,2025-07-06,Karim Bouziane,MUSC BLANC,2,369.82,0.0,739.64,Rabat Hay Riad,7,2025,27
V09717,2025-01-15,Mohamed Benali,OUD ROYAL,2,725.28,0.0,1450.56,Marrakech Gueliz,1,2025,3
V09718,2024-04-25,Sara Bouziane,BOIS MYSTIQUE,1,549.36,5.0,549.36,Tanger Corniche,4,2024,17
V09719,2024-07-16,Lina Benali,VANILLE INTENSE,2,453.21,0.0,906.42,Rabat Agdal,7,2024,29
V09720,2025-07-07,Lina Khadiri,CITRUS BREEZE,1,349.55,0.0,349.55,Agadir Marina,7,2025,28
V09721,2025-02-07,Omar Rachid,CITRUS BREEZE,2,288.05,0.0,576.1,Casablanca Maarif,2,2025,6
V09722,2025-10-01,Nadia Rachid,BOIS MYSTIQUE,5,655.4,0.0,3277.0,Rabat Hay Riad,10,2025,40
V09723,2024-08-21,Nadia Ouardi,JASMIN PURE,4,404.27,0.0,1617.08,Agadir Marina,8,2024,34
V09724,2024-04-10,Nadia Khadiri,SANTAL SUAVE,5,578.73,20.0,2893.65,Rabat Hay Riad,4,2024,15
V09725,2024-03-23,Youssef Benali,VANILLE INTENSE,5,543.58,10.0,2717.9,Agadir Marina,3,2024,12
V09726,2024-07-31,Omar Bouziane,FLORAL INTENSE,1,425.24,5.0,425.24,Rabat Agdal,7,2024,31
V09727,2025-03-29,Mohamed Bouziane,VANILLE INTENSE,5,521.9,20.0,2609.5,Marrakech Gueliz,3,2025,13
V09728,2025-05-27,Fatima Bouziane,VANILLE INTENSE,1,519.68,0.0,519.68,Rabat Hay Riad,5,2025,22
V09729,2024-09-05,Sara Rachid,FLORAL INTENSE,2,376.12,5.0,752.24,Agadir Marina,9,2024,36
V09730,2025-02-05,Nadia El Amrani,OUD ROYAL,5,731.59,10.0,3657.9500000000003,Casablanca Anfa,2,2025,6
V09731,2024-04-23,Youssef Zahra,OUD ROYAL,4,719.01,10.0,2876.04,Tanger Corniche,4,2024,17
V09732,2024-12-07,Nadia Khadiri,MUSC BLANC,5,373.57,15.0,1867.85,Agadir Marina,12,2024,49
V09733,2025-04-28,Omar Khadiri,CITRUS BREEZE,5,289.2,0.0,1446.0,Casablanca Maarif,4,2025,18
V09734,2024-01-04,Amal Hassan,ROSE ÉLÉGANCE,2,421.86,0.0,843.72,Casablanca Maarif,1,2024,1
V09735,2024-01-14,Omar Mehdi,JASMIN PURE,3,450.14,5.0,1350.42,Agadir Marina,1,2024,2
V09736,2024-03-23,Karim Ait Ali,SANTAL SUAVE,4,521.97,0.0,2087.88,Marrakech Gueliz,3,2024,12
V09737,2024-08-05,Omar Mehdi,JASMIN PURE,5,396.62,0.0,1983.1,Agadir Marina,8,2024,32
V09738,2024-01-09,Amal Ait Ali,VANILLE INTENSE,5,537.72,0.0,2688.6000000000004,Rabat Agdal,1,2024,2
V09739,2025-03-07,Youssef Rachid,ROSE ÉLÉGANCE,1,406.88,20.0,406.88,Tanger Corniche,3,2025,10
V09740,2024-05-31,Omar Ouardi,MUSC BLANC,5,355.03,0.0,1775.1499999999999,Rabat Hay Riad,5,2024,22
V09741,2024-04-06,Sara El Amrani,FLORAL INTENSE,1,360.45,0.0,360.45,Casablanca Maarif,4,2024,14
V09742,2025-09-05,Imane Mehdi,BOIS MYSTIQUE,5,597.86,0.0,2989.3,Marrakech Gueliz,9,2025,36
V09743,2024-06-07,Sara Ouardi,AMBER NIGHT,4,725.35,0.0,2901.4,Rabat Hay Riad,6,2024,23
V09744,2025-03-12,Karim El Amrani,ROSE ÉLÉGANCE,1,459.31,10.0,459.31,Marrakech Gueliz,3,2025,11
V09745,2024-07-24,Youssef Ouardi,BOIS MYSTIQUE,2,556.14,5.0,1112.28,Tanger Corniche,7,2024,30
V09746,2024-11-30,Karim Khadiri,AMBER NIGHT,1,647.16,0.0,647.16,Rabat Hay Riad,11,2024,48
V09747,2024-07-01,Mohamed Benali,AMBER NIGHT,4,722.32,5.0,2889.28,Rabat Agdal,7,2024,27
V09748,2024-05-10,Imane Zahra,ROSE ÉLÉGANCE,5,464.59,10.0,2322.95,Rabat Hay Riad,5,2024,19
V09749,2024-09-22,Omar Bouziane,OUD ROYAL,4,815.1,10.0,3260.4,Casablanca Anfa,9,2024,38
V09750,2025-08-18,Karim Rachid,ROSE ÉLÉGANCE,1,440.84,0.0,440.84,Casablanca Anfa,8,2025,34
V09751,2025-06-08,Imane Rachid,MUSC BLANC,1,412.41,5.0,412.41,Tanger Corniche,6,2025,23
V09752,2024-06-15,Lina Zahra,AMBER NIGHT,3,686.15,0.0,2058.45,Rabat Agdal,6,2024,24
V09753,2025-02-16,Karim Ouardi,OUD ROYAL,4,798.65,0.0,3194.6,Rabat Hay Riad,2,2025,7
V09754,2024-08-04,Omar Ouardi,JASMIN PURE,5,386.56,0.0,1932.8,Agadir Marina,8,2024,31
V09755,2024-11-25,Imane Mehdi,JASMIN PURE,2,392.56,5.0,785.12,Rabat Agdal,11,2024,48
V09756,2024-12-10,Omar Rachid,VANILLE INTENSE,2,477.36,0.0,954.72,Casablanca Anfa,12,2024,50
V09757,2024-05-14,Karim Ait Ali,VANILLE INTENSE,2,491.78,0.0,983.56,Casablanca Maarif,5,2024,20
V09758,2024-05-04,Amal Ait Ali,VANILLE INTENSE,2,539.41,15.0,1078.82,Tanger Corniche,5,2024,18
V09759,2025-02-03,Mohamed Hassan,AMBER NIGHT,4,613.71,0.0,2454.84,Casablanca Maarif,2,2025,6
V09760,2024-06-03,Mohamed El Amrani,AMBER NIGHT,3,644.38,0.0,1933.1399999999999,Casablanca Maarif,6,2024,23
V09761,2024-01-29,Omar Ait Ali,MUSC BLANC,5,382.78,0.0,1913.8999999999999,Agadir Marina,1,2024,5
V09762,2024-07-23,Nadia Benali,MUSC BLANC,1,375.08,0.0,375.08,Marrakech Gueliz,7,2024,30
V09763,2025-02-03,Fatima Mehdi,ROSE ÉLÉGANCE,2,479.33,0.0,958.66,Casablanca Anfa,2,2025,6
V09764,2025-07-22,Imane Ait Ali,JASMIN PURE,3,387.32,0.0,1161.96,Tanger Corniche,7,2025,30
V09765,2025-03-10,Fatima El Amrani,VANILLE INTENSE,3,499.16,0.0,1497.48,Casablanca Anfa,3,2025,11
V09766,2025-07-18,Mohamed Ouardi,AMBER NIGHT,4,669.9,0.0,2679.6,Agadir Marina,7,2025,29
V09767,2024-06-10,Fatima Zahra,SANTAL SUAVE,1,515.13,0.0,515.13,Tanger Corniche,6,2024,24
V09768,2025-04-10,Amal Rachid,SANTAL SUAVE,3,604.28,0.0,1812.84,Rabat Agdal,4,2025,15
V09769,2024-12-06,Amal Zahra,AMBER NIGHT,4,645.08,10.0,2580.32,Rabat Hay Riad,12,2024,49
V09770,2025-04-08,Omar Khadiri,ROSE ÉLÉGANCE,1,414.82,0.0,414.82,Casablanca Anfa,4,2025,15
V09771,2025-01-30,Omar Bouziane,FLORAL INTENSE,2,437.65,0.0,875.3,Casablanca Maarif,1,2025,5
V09772,2024-08-28,Imane Khadiri,BOIS MYSTIQUE,2,645.26,0.0,1290.52,Marrakech Gueliz,8,2024,35
V09773,2025-03-05,Mohamed Bouziane,FLORAL INTENSE,2,365.32,0.0,730.64,Casablanca Anfa,3,2025,10
V09774,2024-03-04,Mohamed Hassan,VANILLE INTENSE,4,529.53,0.0,2118.12,Agadir Marina,3,2024,10
V09775,2025-07-17,Karim Benali,ROSE ÉLÉGANCE,2,469.93,0.0,939.86,Rabat Agdal,7,2025,29
V09776,2024-02-09,Amal Bouziane,MUSC BLANC,1,411.95,0.0,411.95,Tanger Corniche,2,2024,6
V09777,2025-08-01,Sara Benali,OUD ROYAL,2,811.67,15.0,1623.34,Rabat Agdal,8,2025,31
V09778,2024-07-03,Karim Mehdi,JASMIN PURE,3,383.24,20.0,1149.72,Agadir Marina,7,2024,27
V09779,2024-12-12,Mohamed Zahra,ROSE ÉLÉGANCE,4,480.04,0.0,1920.16,Casablanca Maarif,12,2024,50
V09780,2025-07-24,Youssef Benali,CITRUS BREEZE,2,292.53,0.0,585.06,Marrakech Gueliz,7,2025,30
V09781,2024-10-18,Amal Mehdi,ROSE ÉLÉGANCE,4,440.01,0.0,1760.04,Marrakech Gueliz,10,2024,42
V09782,2025-03-19,Lina Ouardi,ROSE ÉLÉGANCE,4,434.03,0.0,1736.12,Marrakech Gueliz,3,2025,12
V09783,2024-03-28,Lina Rachid,FLORAL INTENSE,3,433.13,5.0,1299.3899999999999,Tanger Corniche,3,2024,13
V09784,2024-02-08,Amal Khadiri,OUD ROYAL,3,692.9,0.0,2078.7,Rabat Agdal,2,2024,6
V09785,2025-07-22,Imane Hassan,JASMIN PURE,4,445.0,0.0,1780.0,Casablanca Maarif,7,2025,30
V09786,2025-08-04,Omar Zahra,BOIS MYSTIQUE,3,546.72,20.0,1640.16,Rabat Agdal,8,2025,32
V09787,2024-12-14,Imane Rachid,MUSC BLANC,2,381.14,0.0,762.28,Rabat Agdal,12,2024,50
V09788,2024-07-17,Mohamed Ait Ali,MUSC BLANC,2,374.69,0.0,749.38,Rabat Agdal,7,2024,29
V09789,2024-01-06,Karim Hassan,CITRUS BREEZE,1,296.28,0.0,296.28,Casablanca Anfa,1,2024,1
V09790,2025-05-25,Sara Hassan,MUSC BLANC,4,360.04,0.0,1440.16,Tanger Corniche,5,2025,21
V09791,2025-07-03,Sara Bouziane,OUD ROYAL,4,800.17,0.0,3200.68,Tanger Corniche,7,2025,27
V09792,2024-01-17,Imane Ouardi,ROSE ÉLÉGANCE,3,485.69,0.0,1457.07,Casablanca Maarif,1,2024,3
V09793,2024-02-15,Mohamed Zahra,SANTAL SUAVE,2,576.34,20.0,1152.68,Agadir Marina,2,2024,7
V09794,2024-10-12,Nadia Bouziane,BOIS MYSTIQUE,3,613.59,20.0,1840.77,Casablanca Maarif,10,2024,41
V09795,2025-02-02,Youssef Zahra,SANTAL SUAVE,1,515.54,0.0,515.54,Tanger Corniche,2,2025,5
V09796,2025-09-16,Omar Khadiri,CITRUS BREEZE,2,296.92,15.0,593.84,Marrakech Gueliz,9,2025,38
V09797,2024-12-07,Imane Ait Ali,OUD ROYAL,5,811.75,15.0,4058.75,Casablanca Anfa,12,2024,49
V09798,2024-02-14,Omar Ouardi,ROSE ÉLÉGANCE,4,439.55,5.0,1758.2,Tanger Corniche,2,2024,7
V09799,2024-08-26,Amal Benali,SANTAL SUAVE,1,573.05,0.0,573.05,Casablanca Maarif,8,2024,35
V09800,2025-03-02,Nadia Bouziane,OUD ROYAL,2,814.34,5.0,1628.68,Rabat Agdal,3,2025,9
V09801,2025-01-21,Karim Ait Ali,FLORAL INTENSE,2,402.73,10.0,805.46,Casablanca Anfa,1,2025,4
V09802,2024-08-12,Karim Khadiri,CITRUS BREEZE,3,305.75,15.0,917.25,Rabat Hay Riad,8,2024,33
V09803,2025-06-06,Youssef Rachid,BOIS MYSTIQUE,5,656.83,0.0,3284.15,Casablanca Maarif,6,2025,23
V09804,2024-12-02,Lina Mehdi,CITRUS BREEZE,5,295.26,20.0,1476.3,Casablanca Maarif,12,2024,49
V09805,2025-01-05,Fatima Hassan,BOIS MYSTIQUE,1,615.61,20.0,615.61,Marrakech Gueliz,1,2025,1
V09806,2025-08-07,Youssef Hassan,SANTAL SUAVE,1,541.59,0.0,541.59,Casablanca Maarif,8,2025,32
V09807,2024-05-22,Mohamed Hassan,ROSE ÉLÉGANCE,4,407.76,20.0,1631.04,Agadir Marina,5,2024,21
V09808,2024-06-18,Lina Ait Ali,JASMIN PURE,5,452.94,0.0,2264.7,Casablanca Maarif,6,2024,25
V09809,2024-11-15,Imane Benali,CITRUS BREEZE,4,310.36,0.0,1241.44,Rabat Hay Riad,11,2024,46
V09810,2024-12-03,Sara Benali,ROSE ÉLÉGANCE,2,480.78,20.0,961.56,Casablanca Anfa,12,2024,49
V09811,2025-04-06,Nadia Hassan,CITRUS BREEZE,3,338.96,0.0,1016.8799999999999,Casablanca Maarif,4,2025,14
V09812,2024-11-13,Omar Rachid,ROSE ÉLÉGANCE,1,441.32,0.0,441.32,Casablanca Maarif,11,2024,46
V09813,2024-05-25,Amal Rachid,CITRUS BREEZE,2,309.26,20.0,618.52,Marrakech Gueliz,5,2024,21
V09814,2024-03-06,Lina Zahra,OUD ROYAL,4,793.81,0.0,3175.24,Agadir Marina,3,2024,10
V09815,2024-01-31,Lina Rachid,OUD ROYAL,3,701.86,0.0,2105.58,Rabat Hay Riad,1,2024,5
V09816,2025-06-22,Amal Hassan,BOIS MYSTIQUE,4,610.33,0.0,2441.32,Marrakech Gueliz,6,2025,25
V09817,2024-05-05,Karim Rachid,JASMIN PURE,1,428.99,0.0,428.99,Casablanca Maarif,5,2024,18
V09818,2024-10-08,Amal Rachid,MUSC BLANC,3,394.12,0.0,1182.3600000000001,Rabat Hay Riad,10,2024,41
V09819,2024-02-13,Lina Hassan,VANILLE INTENSE,5,459.36,0.0,2296.8,Marrakech Gueliz,2,2024,7
V09820,2024-05-07,Youssef Khadiri,OUD ROYAL,2,766.51,15.0,1533.02,Agadir Marina,5,2024,19
V09821,2025-05-29,Omar Ait Ali,OUD ROYAL,5,824.72,0.0,4123.6,Casablanca Anfa,5,2025,22
V09822,2024-06-21,Fatima Bouziane,OUD ROYAL,2,823.6,10.0,1647.2,Agadir Marina,6,2024,25
V09823,2024-09-18,Fatima Benali,AMBER NIGHT,5,621.38,0.0,3106.9,Rabat Agdal,9,2024,38
V09824,2025-09-30,Mohamed Khadiri,OUD ROYAL,5,774.33,0.0,3871.65,Marrakech Gueliz,9,2025,40
V09825,2024-06-16,Lina Khadiri,SANTAL SUAVE,2,508.38,0.0,1016.76,Marrakech Gueliz,6,2024,24
V09826,2024-07-08,Karim El Amrani,OUD ROYAL,3,805.87,10.0,2417.61,Tanger Corniche,7,2024,28
V09827,2025-08-18,Imane Benali,BOIS MYSTIQUE,5,627.86,20.0,3139.3,Rabat Hay Riad,8,2025,34
V09828,2025-06-30,Omar Bouziane,OUD ROYAL,2,677.6,0.0,1355.2,Marrakech Gueliz,6,2025,27
V09829,2024-08-23,Nadia Zahra,BOIS MYSTIQUE,2,630.89,0.0,1261.78,Agadir Marina,8,2024,34
V09830,2024-10-10,Mohamed El Amrani,VANILLE INTENSE,5,516.46,20.0,2582.3,Rabat Agdal,10,2024,41
V09831,2025-07-02,Imane Mehdi,JASMIN PURE,3,394.96,0.0,1184.8799999999999,Tanger Corniche,7,2025,27
V09832,2024-10-26,Nadia El Amrani,BOIS MYSTIQUE,5,594.14,10.0,2970.7,Rabat Agdal,10,2024,43
V09833,2025-03-28,Karim Benali,ROSE ÉLÉGANCE,5,420.02,0.0,2100.1,Agadir Marina,3,2025,13
V09834,2025-07-28,Imane Benali,CITRUS BREEZE,5,335.73,0.0,1678.65,Rabat Agdal,7,2025,31
V09835,2024-05-31,Nadia Khadiri,BOIS MYSTIQUE,1,549.56,0.0,549.56,Rabat Agdal,5,2024,22
V09836,2025-06-06,Sara El Amrani,CITRUS BREEZE,5,338.88,0.0,1694.4,Rabat Agdal,6,2025,23
V09837,2024-06-24,Omar El Amrani,SANTAL SUAVE,4,592.13,0.0,2368.52,Tanger Corniche,6,2024,26
V09838,2025-05-17,Lina El Amrani,JASMIN PURE,5,430.16,0.0,2150.8,Tanger Corniche,5,2025,20
V09839,2025-03-05,Mohamed Benali,FLORAL INTENSE,4,388.93,15.0,1555.72,Rabat Agdal,3,2025,10
V09840,2024-10-13,Sara Benali,VANILLE INTENSE,4,518.27,0.0,2073.08,Casablanca Maarif,10,2024,41
V09841,2025-02-25,Youssef Hassan,VANILLE INTENSE,4,494.5,5.0,1978.0,Casablanca Anfa,2,2025,9
V09842,2025-09-17,Nadia Zahra,BOIS MYSTIQUE,2,621.49,0.0,1242.98,Casablanca Maarif,9,2025,38
V09843,2024-03-16,Omar Rachid,SANTAL SUAVE,5,507.2,10.0,2536.0,Rabat Hay Riad,3,2024,11
V09844,2024-06-25,Youssef Mehdi,FLORAL INTENSE,5,374.42,5.0,1872.1000000000001,Casablanca Maarif,6,2024,26
V09845,2024-01-26,Amal Ait Ali,SANTAL SUAVE,2,512.25,20.0,1024.5,Marrakech Gueliz,1,2024,4
V09846,2025-02-26,Omar Ouardi,AMBER NIGHT,4,697.57,0.0,2790.28,Rabat Hay Riad,2,2025,9
V09847,2025-02-24,Youssef El Amrani,JASMIN PURE,3,416.92,0.0,1250.76,Casablanca Maarif,2,2025,9
V09848,2024-01-21,Nadia Khadiri,ROSE ÉLÉGANCE,4,425.78,0.0,1703.12,Casablanca Anfa,1,2024,3
V09849,2025-03-23,Fatima Zahra,FLORAL INTENSE,4,431.3,20.0,1725.2,Marrakech Gueliz,3,2025,12
V09850,2024-12-05,Imane Khadiri,SANTAL SUAVE,1,516.0,0.0,516.0,Casablanca Anfa,12,2024,49
V09851,2024-08-23,Omar Rachid,FLORAL INTENSE,1,397.12,0.0,397.12,Casablanca Anfa,8,2024,34
V09852,2024-08-23,Imane Khadiri,AMBER NIGHT,2,658.86,20.0,1317.72,Rabat Hay Riad,8,2024,34
V09853,2024-01-30,Fatima Bouziane,FLORAL INTENSE,5,415.52,0.0,2077.6,Rabat Agdal,1,2024,5
V09854,2024-04-30,Mohamed El Amrani,ROSE ÉLÉGANCE,1,459.52,20.0,459.52,Casablanca Maarif,4,2024,18
V09855,2024-06-27,Nadia Ouardi,JASMIN PURE,2,460.63,10.0,921.26,Agadir Marina,6,2024,26
V09856,2025-03-18,Youssef Bouziane,OUD ROYAL,1,675.02,15.0,675.02,Agadir Marina,3,2025,12
V09857,2024-01-27,Imane Hassan,OUD ROYAL,1,809.06,0.0,809.06,Rabat Agdal,1,2024,4
V09858,2024-02-29,Amal Zahra,SANTAL SUAVE,2,551.25,20.0,1102.5,Marrakech Gueliz,2,2024,9
V09859,2025-09-15,Fatima Bouziane,JASMIN PURE,3,405.07,15.0,1215.21,Casablanca Anfa,9,2025,38
V09860,2024-10-09,Fatima Mehdi,OUD ROYAL,5,737.6,0.0,3688.0,Rabat Hay Riad,10,2024,41
V09861,2024-07-15,Sara Benali,MUSC BLANC,4,359.71,5.0,1438.84,Tanger Corniche,7,2024,29
V09862,2024-12-18,Imane Benali,JASMIN PURE,1,405.82,0.0,405.82,Rabat Hay Riad,12,2024,51
V09863,2024-01-13,Imane Hassan,JASMIN PURE,2,395.99,0.0,791.98,Agadir Marina,1,2024,2
V09864,2024-07-08,Fatima El Amrani,BOIS MYSTIQUE,3,587.58,15.0,1762.7400000000002,Marrakech Gueliz,7,2024,28
V09865,2025-04-03,Mohamed Bouziane,OUD ROYAL,1,808.56,0.0,808.56,Tanger Corniche,4,2025,14
V09866,2025-03-14,Omar Ouardi,AMBER NIGHT,3,727.36,0.0,2182.08,Tanger Corniche,3,2025,11
V09867,2024-11-22,Imane El Amrani,BOIS MYSTIQUE,5,611.44,0.0,3057.2000000000003,Rabat Agdal,11,2024,47
V09868,2025-01-16,Mohamed Khadiri,SANTAL SUAVE,1,569.72,15.0,569.72,Rabat Agdal,1,2025,3
V09869,2025-09-15,Imane Ouardi,BOIS MYSTIQUE,3,594.18,0.0,1782.54,Casablanca Maarif,9,2025,38
V09870,2024-12-07,Omar Rachid,CITRUS BREEZE,5,343.16,10.0,1715.8000000000002,Agadir Marina,12,2024,49
V09871,2024-06-24,Imane Khadiri,FLORAL INTENSE,3,386.48,0.0,1159.44,Rabat Hay Riad,6,2024,26
V09872,2025-06-26,Karim Khadiri,BOIS MYSTIQUE,1,637.59,0.0,637.59,Rabat Agdal,6,2025,26
V09873,2024-02-03,Omar Ouardi,OUD ROYAL,2,699.31,20.0,1398.62,Marrakech Gueliz,2,2024,5
V09874,2024-07-18,Nadia Hassan,OUD ROYAL,3,822.42,0.0,2467.2599999999998,Casablanca Maarif,7,2024,29
V09875,2024-06-01,Karim Ouardi,BOIS MYSTIQUE,1,577.03,0.0,577.03,Casablanca Anfa,6,2024,22
V09876,2025-08-26,Sara Benali,SANTAL SUAVE,3,499.45,0.0,1498.35,Rabat Hay Riad,8,2025,35
V09877,2025-05-09,Amal Ouardi,OUD ROYAL,5,701.24,0.0,3506.2,Rabat Agdal,5,2025,19
V09878,2024-05-23,Amal Ouardi,FLORAL INTENSE,1,368.95,20.0,368.95,Casablanca Anfa,5,2024,21
V09879,2025-03-12,Imane Benali,VANILLE INTENSE,3,512.29,0.0,1536.87,Rabat Hay Riad,3,2025,11
V09880,2025-02-28,Nadia Ouardi,MUSC BLANC,3,396.83,0.0,1190.49,Rabat Hay Riad,2,2025,9
V09881,2025-04-08,Imane Rachid,VANILLE INTENSE,5,545.57,10.0,2727.8500000000004,Casablanca Anfa,4,2025,15
V09882,2025-02-02,Imane Ouardi,MUSC BLANC,1,394.81,0.0,394.81,Rabat Agdal,2,2025,5
V09883,2024-04-30,Imane Mehdi,VANILLE INTENSE,1,514.79,0.0,514.79,Tanger Corniche,4,2024,18
V09884,2025-09-10,Sara Benali,CITRUS BREEZE,5,329.64,0.0,1648.1999999999998,Marrakech Gueliz,9,2025,37
V09885,2024-06-30,Omar Hassan,MUSC BLANC,3,369.8,0.0,1109.4,Tanger Corniche,6,2024,26
V09886,2024-07-14,Mohamed Mehdi,AMBER NIGHT,2,625.21,0.0,1250.42,Rabat Hay Riad,7,2024,28
V09887,2024-08-08,Mohamed Ait Ali,SANTAL SUAVE,2,529.49,0.0,1058.98,Tanger Corniche,8,2024,32
V09888,2024-10-07,Mohamed Rachid,BOIS MYSTIQUE,3,659.97,0.0,1979.91,Rabat Agdal,10,2024,41
V09889,2024-06-16,Omar El Amrani,FLORAL INTENSE,4,366.22,0.0,1464.88,Agadir Marina,6,2024,24
V09890,2024-07-09,Karim Bouziane,VANILLE INTENSE,5,521.07,10.0,2605.3500000000004,Tanger Corniche,7,2024,28
V09891,2024-01-04,Omar Ait Ali,CITRUS BREEZE,4,350.39,0.0,1401.56,Tanger Corniche,1,2024,1
V09892,2024-05-16,Amal Mehdi,ROSE ÉLÉGANCE,1,451.24,20.0,451.24,Agadir Marina,5,2024,20
V09893,2025-09-11,Imane El Amrani,AMBER NIGHT,5,736.97,0.0,3684.8500000000004,Rabat Hay Riad,9,2025,37
V09894,2024-09-17,Omar El Amrani,FLORAL INTENSE,2,399.22,0.0,798.44,Casablanca Maarif,9,2024,38
V09895,2025-01-02,Lina Hassan,FLORAL INTENSE,1,397.26,5.0,397.26,Rabat Hay Riad,1,2025,1
V09896,2025-03-11,Youssef Bouziane,VANILLE INTENSE,1,480.38,0.0,480.38,Rabat Hay Riad,3,2025,11
V09897,2024-09-12,Lina Khadiri,MUSC BLANC,4,355.06,0.0,1420.24,Casablanca Maarif,9,2024,37
